product_name,product_id,sale_date,qty,sales_amount,currency,source
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,32.82,PHP,Kaggle Coffee Sales
Americano,1,,1,23.02,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Americano,1,,1,23.02,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Cortado,5,,1,23.02,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Espresso,6,,1,18.12,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Cortado,5,,1,23.02,PHP,Kaggle Coffee Sales
Cortado,5,,1,23.02,PHP,Kaggle Coffee Sales
Cortado,5,09/01/2024,1,23.02,PHP,Kaggle Coffee Sales
Cappuccino,3,09/01/2024,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,09/01/2024,1,27.92,PHP,Kaggle Coffee Sales
Americano,1,09/01/2024,1,23.02,PHP,Kaggle Coffee Sales
Americano With Milk,2,09/01/2024,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,09/01/2024,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,09/01/2024,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,09/01/2024,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,09/01/2024,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,09/01/2024,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,09/02/2024,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,09/02/2024,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,09/02/2024,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,09/02/2024,1,27.92,PHP,Kaggle Coffee Sales
Cappuccino,3,09/02/2024,1,32.82,PHP,Kaggle Coffee Sales
Cocoa,4,09/02/2024,1,32.82,PHP,Kaggle Coffee Sales
Americano,1,09/02/2024,1,23.02,PHP,Kaggle Coffee Sales
Americano,1,09/02/2024,1,23.02,PHP,Kaggle Coffee Sales
Cocoa,4,09/03/2024,1,32.82,PHP,Kaggle Coffee Sales
Cappuccino,3,09/03/2024,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,09/03/2024,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,09/03/2024,1,27.92,PHP,Kaggle Coffee Sales
Cappuccino,3,09/03/2024,1,32.82,PHP,Kaggle Coffee Sales
Cocoa,4,09/03/2024,1,32.82,PHP,Kaggle Coffee Sales
Cocoa,4,09/03/2024,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,09/03/2024,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,09/03/2024,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,09/03/2024,1,32.82,PHP,Kaggle Coffee Sales
Cocoa,4,09/03/2024,1,32.82,PHP,Kaggle Coffee Sales
Cortado,5,09/03/2024,1,23.02,PHP,Kaggle Coffee Sales
Americano With Milk,2,09/03/2024,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,09/03/2024,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,09/03/2024,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,09/03/2024,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,09/03/2024,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,09/04/2024,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,09/04/2024,1,32.82,PHP,Kaggle Coffee Sales
Americano,1,09/04/2024,1,23.02,PHP,Kaggle Coffee Sales
Americano With Milk,2,09/04/2024,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,09/04/2024,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,09/04/2024,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,09/04/2024,1,27.92,PHP,Kaggle Coffee Sales
Cappuccino,3,09/04/2024,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,09/04/2024,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,09/04/2024,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,09/05/2024,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,09/05/2024,1,27.92,PHP,Kaggle Coffee Sales
Americano,1,09/05/2024,1,23.02,PHP,Kaggle Coffee Sales
Latte,8,09/05/2024,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,09/05/2024,1,32.82,PHP,Kaggle Coffee Sales
Americano,1,09/05/2024,1,23.02,PHP,Kaggle Coffee Sales
Americano With Milk,2,09/05/2024,1,27.92,PHP,Kaggle Coffee Sales
Cappuccino,3,09/05/2024,1,32.82,PHP,Kaggle Coffee Sales
Cappuccino,3,09/05/2024,1,32.82,PHP,Kaggle Coffee Sales
Cappuccino,3,09/05/2024,1,32.82,PHP,Kaggle Coffee Sales
Americano,1,09/05/2024,1,23.02,PHP,Kaggle Coffee Sales
Cappuccino,3,09/05/2024,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,09/05/2024,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,09/05/2024,1,27.92,PHP,Kaggle Coffee Sales
Cappuccino,3,09/06/2024,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,09/06/2024,1,32.82,PHP,Kaggle Coffee Sales
Americano,1,09/06/2024,1,23.02,PHP,Kaggle Coffee Sales
Espresso,6,09/06/2024,1,18.12,PHP,Kaggle Coffee Sales
Latte,8,09/06/2024,1,32.82,PHP,Kaggle Coffee Sales
Hot Chocolate,7,09/06/2024,1,32.82,PHP,Kaggle Coffee Sales
Espresso,6,09/06/2024,1,18.12,PHP,Kaggle Coffee Sales
Espresso,6,09/06/2024,1,18.12,PHP,Kaggle Coffee Sales
Latte,8,09/06/2024,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,09/06/2024,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,09/07/2024,1,32.82,PHP,Kaggle Coffee Sales
Cortado,5,09/07/2024,1,23.02,PHP,Kaggle Coffee Sales
Cortado,5,09/07/2024,1,23.02,PHP,Kaggle Coffee Sales
Cortado,5,09/07/2024,1,23.02,PHP,Kaggle Coffee Sales
Americano With Milk,2,09/07/2024,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,09/07/2024,1,27.92,PHP,Kaggle Coffee Sales
Cortado,5,09/07/2024,1,23.02,PHP,Kaggle Coffee Sales
Americano,1,09/07/2024,1,23.02,PHP,Kaggle Coffee Sales
Espresso,6,09/07/2024,1,18.12,PHP,Kaggle Coffee Sales
Espresso,6,09/07/2024,1,18.12,PHP,Kaggle Coffee Sales
Latte,8,09/07/2024,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,09/07/2024,1,27.92,PHP,Kaggle Coffee Sales
Americano,1,09/07/2024,1,23.02,PHP,Kaggle Coffee Sales
Espresso,6,09/07/2024,1,18.12,PHP,Kaggle Coffee Sales
Latte,8,09/07/2024,1,32.82,PHP,Kaggle Coffee Sales
Americano,1,09/07/2024,1,23.02,PHP,Kaggle Coffee Sales
Espresso,6,09/07/2024,1,18.12,PHP,Kaggle Coffee Sales
Cocoa,4,09/07/2024,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,09/07/2024,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,09/07/2024,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,09/07/2024,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,09/07/2024,1,32.82,PHP,Kaggle Coffee Sales
Cortado,5,09/08/2024,1,23.02,PHP,Kaggle Coffee Sales
Cortado,5,09/08/2024,1,23.02,PHP,Kaggle Coffee Sales
Cortado,5,09/08/2024,1,23.02,PHP,Kaggle Coffee Sales
Cortado,5,09/08/2024,1,23.02,PHP,Kaggle Coffee Sales
Cortado,5,09/08/2024,1,23.02,PHP,Kaggle Coffee Sales
Americano,1,09/08/2024,1,23.02,PHP,Kaggle Coffee Sales
Latte,8,09/09/2024,1,32.82,PHP,Kaggle Coffee Sales
Cappuccino,3,09/09/2024,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,09/09/2024,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,09/09/2024,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,09/09/2024,1,32.82,PHP,Kaggle Coffee Sales
Hot Chocolate,7,09/09/2024,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,09/09/2024,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,09/09/2024,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,09/09/2024,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,09/09/2024,1,32.82,PHP,Kaggle Coffee Sales
Espresso,6,09/09/2024,1,18.12,PHP,Kaggle Coffee Sales
Latte,8,09/09/2024,1,32.82,PHP,Kaggle Coffee Sales
Americano,1,09/09/2024,1,23.02,PHP,Kaggle Coffee Sales
Latte,8,09/09/2024,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,09/09/2024,1,32.82,PHP,Kaggle Coffee Sales
Cappuccino,3,09/09/2024,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,09/09/2024,1,32.82,PHP,Kaggle Coffee Sales
Hot Chocolate,7,09/10/2024,1,32.82,PHP,Kaggle Coffee Sales
Cappuccino,3,09/10/2024,1,32.82,PHP,Kaggle Coffee Sales
Cortado,5,09/10/2024,1,23.02,PHP,Kaggle Coffee Sales
Cortado,5,09/10/2024,1,23.02,PHP,Kaggle Coffee Sales
Cappuccino,3,09/10/2024,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,09/10/2024,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,09/10/2024,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,09/10/2024,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,09/10/2024,1,27.92,PHP,Kaggle Coffee Sales
Americano,1,09/10/2024,1,23.02,PHP,Kaggle Coffee Sales
Latte,8,09/11/2024,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,09/11/2024,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,09/11/2024,1,32.82,PHP,Kaggle Coffee Sales
Cappuccino,3,09/11/2024,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,09/11/2024,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,09/11/2024,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,09/11/2024,1,32.82,PHP,Kaggle Coffee Sales
Cortado,5,09/11/2024,1,23.02,PHP,Kaggle Coffee Sales
Espresso,6,09/12/2024,1,18.12,PHP,Kaggle Coffee Sales
Americano With Milk,2,09/12/2024,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,09/12/2024,1,27.92,PHP,Kaggle Coffee Sales
Cappuccino,3,09/12/2024,1,32.82,PHP,Kaggle Coffee Sales
Cortado,5,09/12/2024,1,23.02,PHP,Kaggle Coffee Sales
Cortado,5,09/12/2024,1,23.02,PHP,Kaggle Coffee Sales
Cortado,5,09/12/2024,1,23.02,PHP,Kaggle Coffee Sales
Cortado,5,09/12/2024,1,23.02,PHP,Kaggle Coffee Sales
Latte,8,09/12/2024,1,32.82,PHP,Kaggle Coffee Sales
Americano,1,09/12/2024,1,23.02,PHP,Kaggle Coffee Sales
Cappuccino,3,09/12/2024,1,32.82,PHP,Kaggle Coffee Sales
Cortado,5,09/12/2024,1,23.02,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,32.82,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,32.82,PHP,Kaggle Coffee Sales
Espresso,6,,1,18.12,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Americano,1,,1,23.02,PHP,Kaggle Coffee Sales
Cortado,5,,1,23.02,PHP,Kaggle Coffee Sales
Cortado,5,,1,23.02,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Cortado,5,,1,23.02,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Cortado,5,,1,23.02,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Espresso,6,,1,18.12,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Cortado,5,,1,23.02,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,32.82,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Cortado,5,,1,23.02,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Americano,1,,1,23.02,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Cortado,5,,1,23.02,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Americano,1,,1,23.02,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Cocoa,4,,1,32.82,PHP,Kaggle Coffee Sales
Cortado,5,,1,23.02,PHP,Kaggle Coffee Sales
Cortado,5,,1,23.02,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Americano,1,,1,23.02,PHP,Kaggle Coffee Sales
Americano,1,,1,23.02,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Americano,1,,1,23.02,PHP,Kaggle Coffee Sales
Americano,1,,1,23.02,PHP,Kaggle Coffee Sales
Americano,1,,1,23.02,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Cortado,5,,1,23.02,PHP,Kaggle Coffee Sales
Cortado,5,,1,23.02,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Americano,1,,1,23.02,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Cocoa,4,,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,32.82,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,32.82,PHP,Kaggle Coffee Sales
Americano,1,,1,23.02,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Cortado,5,,1,23.02,PHP,Kaggle Coffee Sales
Americano,1,,1,23.02,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,32.82,PHP,Kaggle Coffee Sales
Americano,1,,1,23.02,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Cortado,5,,1,23.02,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Americano,1,,1,23.02,PHP,Kaggle Coffee Sales
Americano,1,,1,23.02,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,32.82,PHP,Kaggle Coffee Sales
Cortado,5,,1,23.02,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Americano,1,,1,23.02,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Espresso,6,,1,18.12,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Cortado,5,,1,23.02,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Cortado,5,,1,23.02,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,32.82,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,32.82,PHP,Kaggle Coffee Sales
Americano,1,,1,23.02,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,,1,32.82,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,32.82,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,32.82,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,32.82,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,,1,35.76,PHP,Kaggle Coffee Sales
Cortado,5,,1,25.96,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Cortado,5,,1,25.96,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Cortado,5,,1,25.96,PHP,Kaggle Coffee Sales
Cortado,5,,1,25.96,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Cortado,5,,1,25.96,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Cortado,5,,1,25.96,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Latte,8,10/01/2024,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,10/01/2024,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,10/01/2024,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,10/01/2024,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,10/01/2024,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,10/01/2024,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,10/01/2024,1,30.86,PHP,Kaggle Coffee Sales
Americano,1,10/01/2024,1,25.96,PHP,Kaggle Coffee Sales
Americano With Milk,2,10/01/2024,1,30.86,PHP,Kaggle Coffee Sales
Hot Chocolate,7,10/01/2024,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,10/01/2024,1,25.96,PHP,Kaggle Coffee Sales
Latte,8,10/01/2024,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,10/01/2024,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,10/01/2024,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,10/01/2024,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,10/02/2024,1,35.76,PHP,Kaggle Coffee Sales
Cortado,5,10/02/2024,1,25.96,PHP,Kaggle Coffee Sales
Americano With Milk,2,10/02/2024,1,30.86,PHP,Kaggle Coffee Sales
Latte,8,10/02/2024,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,10/02/2024,1,30.86,PHP,Kaggle Coffee Sales
Cappuccino,3,10/02/2024,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,10/02/2024,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,10/02/2024,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,10/02/2024,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,10/02/2024,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,10/02/2024,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,10/03/2024,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,10/03/2024,1,30.86,PHP,Kaggle Coffee Sales
Cortado,5,10/03/2024,1,25.96,PHP,Kaggle Coffee Sales
Hot Chocolate,7,10/03/2024,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,10/03/2024,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,10/03/2024,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,10/03/2024,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,10/03/2024,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,10/04/2024,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,10/04/2024,1,25.96,PHP,Kaggle Coffee Sales
Americano With Milk,2,10/04/2024,1,30.86,PHP,Kaggle Coffee Sales
Americano,1,10/04/2024,1,25.96,PHP,Kaggle Coffee Sales
Cortado,5,10/04/2024,1,25.96,PHP,Kaggle Coffee Sales
Cortado,5,10/04/2024,1,25.96,PHP,Kaggle Coffee Sales
